test_data_name,image_auroc,pixel_auroc
bottle,34.92063492063492,49.06317768801729
cable,99.28785607196401,97.43388872681537
capsule,94.81451934583168,98.73634150071032
carpet,68.61958266452648,62.11100281975143
grid,96.82539682539682,95.46331877509803
hazelnut,100.0,91.16707706621546
leather,41.33831521739131,65.74997836076014
metal_nut,52.93255131964809,64.2509533348837
pill,95.55373704309874,97.98856136204707
screw,92.37548678007789,94.58610336823567
tile,76.08225108225109,73.39924751901461
toothbrush,55.27777777777778,81.72074712651883
transistor,67.04166666666667,58.41001841908694
wood,97.01754385964912,90.93382935363628
zipper,21.297268907563023,73.54284118249863
