test_data_name,image_auroc,pixel_auroc
bottle,39.36507936507937,61.81177727422629
cable,96.66416791604198,93.90804727995196
capsule,95.45273234942162,98.73101238901528
carpet,96.86998394863564,98.65550594019064
grid,77.52715121136174,74.33480095038209
hazelnut,100.0,92.8054792851246
leather,99.96603260869566,99.28494964737436
metal_nut,56.4516129032258,81.59764892871479
pill,44.13529732678669,80.50133404657826
screw,92.53945480631278,94.51313173477143
tile,98.34054834054835,94.83554276359611
toothbrush,85.00000000000001,95.23908208422596
transistor,61.20833333333334,75.0938919015112
wood,97.98245614035088,94.70720507504441
zipper,97.63655462184873,98.3488004430514
