test_data_name,image_auroc,pixel_auroc
bottle,100.0,85.778396300583
cable,93.74062968515743,71.4177139037656
capsule,38.571998404467486,90.10233331322188
carpet,95.78651685393258,98.80827335548726
grid,73.43358395989975,24.591583461183298
hazelnut,98.53571428571428,84.94126954534639
leather,100.0,99.36781428283481
metal_nut,52.34604105571847,82.91119969028708
pill,52.782324058919805,82.5470228092623
screw,86.57511785201886,85.3444304835098
tile,97.97979797979798,94.69081066143717
toothbrush,74.72222222222223,93.96282149777615
transistor,97.79166666666667,80.0448370700854
wood,97.71929824561404,93.29674976747397
zipper,64.04936974789916,77.53295994503362
