test_data_name,image_auroc,pixel_auroc
bottle,100.0,98.47352518913979
cable,86.7128935532234,92.84652018016402
capsule,84.32389309932191,98.20127681426648
carpet,97.47191011235954,98.23380419189347
grid,92.89891395154552,93.87837579873948
hazelnut,89.14285714285714,95.00332440864244
leather,100.0,99.33785326630203
metal_nut,99.26686217008798,90.39147354456637
pill,94.16257501363884,97.06661990659416
screw,53.78151260504202,91.98625138296896
tile,99.35064935064935,95.51408853961317
toothbrush,95.0,98.2313493949174
transistor,81.58333333333334,87.86762487969611
wood,97.45614035087719,94.37392041685588
zipper,96.63865546218487,98.51331194327105
