test_data_name,image_auroc,pixel_auroc
bottle,99.60317460317461,98.52857195557057
cable,99.06296851574213,96.44550680613686
capsule,95.45273234942162,98.72960849170495
carpet,98.9967897271268,99.09998855525221
grid,97.82790309106099,94.94938317545166
hazelnut,100.0,92.77825679543352
leather,100.0,99.29828650578217
metal_nut,98.1427174975562,96.06343620795363
pill,90.80741953082378,96.47951997770285
screw,92.53945480631278,94.51313173477143
tile,98.34054834054835,94.84596341519804
toothbrush,100.0,98.38139483402843
transistor,94.66666666666667,89.02711876982166
wood,98.24561403508771,94.85557063990122
zipper,98.109243697479,98.24051131120784
