test_data_name,image_auroc,pixel_auroc
bottle,97.30158730158729,97.91490207161836
cable,98.95052473763118,96.69143293500609
capsule,80.81372157957718,97.72987118595236
carpet,98.67576243980739,99.04028529055243
grid,77.52715121136174,72.01170714021589
hazelnut,99.75,98.14949682497954
leather,100.0,99.2207753490185
metal_nut,99.90224828934507,97.20805222274845
pill,84.53355155482815,96.15201751261203
screw,49.538839926214386,95.07062566285191
tile,99.45887445887448,94.6423630737759
toothbrush,83.05555555555556,94.65402148278018
transistor,95.04166666666667,84.03909618770172
wood,95.6140350877193,81.69723797424729
zipper,91.54411764705881,97.25890474979984
