test_data_name,image_auroc,pixel_auroc
bottle,99.84126984126985,95.54344441609656
cable,99.17541229385307,97.13798283996586
capsule,75.26924611088951,97.24550315457576
carpet,97.23113964686998,98.87117062197571
grid,97.49373433583959,98.60281251237996
hazelnut,85.92857142857143,93.56106739425435
leather,100.0,99.3129651094348
metal_nut,61.241446725317694,89.36444696108352
pill,72.31314784506276,94.4614412516419
screw,93.42078294732528,98.06895652959416
tile,97.22222222222221,93.04453354135973
toothbrush,85.0,94.47295850488119
transistor,91.04166666666667,91.44109471125628
wood,99.03508771929825,93.80412688873537
zipper,97.84663865546219,98.5759318525606
