test_data_name,image_auroc,pixel_auroc
bottle,99.76190476190476,98.3249917305256
cable,93.59070464767616,89.48516688278326
capsule,94.7746310331073,97.42311373253564
carpet,99.15730337078652,99.05281386736347
grid,96.82539682539682,96.55960499058297
hazelnut,99.57142857142857,98.4710130629557
leather,100.0,99.25382615241988
metal_nut,95.06353861192571,94.83302533907435
pill,94.43535188216038,97.19186412620164
screw,91.39167862266858,98.1144413417222
tile,98.26839826839827,94.75221133106567
toothbrush,99.44444444444444,98.62211924068943
transistor,93.83333333333333,85.17765787330676
wood,98.7719298245614,94.59701113471677
zipper,97.08508403361344,94.3290741973418
