method,ratio_missing_tail,ratio_included_anomaly,ratio_included_head,auprc,class_size_pred_error,auroc,tail_pred_acc,tail_pred_mcc,tail_pred_precision,tail_pred_recall,ratio_missing_tail_std,ratio_included_anomaly_std,ratio_included_head_std,auprc_std,class_size_pred_error_std,auroc_std,tail_pred_acc_std,tail_pred_mcc_std,tail_pred_precision_std,tail_pred_recall_std
acs-trim_min-none,0.0,16.30306932440422,95.9540218095925,84.89020496119186,0.8960000000000001,99.98300025646525,85.9336955845356,0.1836772214767141,0.04045978190407492,1.0,0.0,3.5711646445942256,1.5914513958621856,9.399553906105846,0.011401754250991384,0.011642190873766996,2.132675113140505,0.03850501191913233,0.015914513958621805,0.0
acs-trim_min-mode,0.0,1.8586711314867608,23.381213407206566,81.45343720821661,0.152,99.97921004954044,98.66187932348112,0.8201873963391508,0.7661878659279343,1.0,0.0,2.7483557740614684,40.201990275352586,12.970601098914548,0.0044721359549995815,0.015968031872480682,2.9130058597074893,0.3401855163452294,0.40201990275352584,0.0
acs-trim_min-mean,5.875,2.25069746329938,21.932658304838554,85.32814033705158,0.13799999999999998,99.9860742049295,98.59782436338719,0.7969392264459438,0.7806734169516145,0.9412499999999999,8.87852042853988,4.187722233347985,41.08563619112089,17.20035285020894,0.016431676725154977,0.013791310710659806,2.970455124215485,0.33182617726594704,0.4108563619112089,0.0887852042853988
acs-truncate_min-none,0.0,14.831920233415275,84.36143036952193,84.73300835328862,0.9640000000000001,99.98284326187601,86.11560991033912,0.291975387078475,0.15638569630478066,1.0,0.0,8.302371732091709,27.373152675850065,9.32863533158845,0.005477225575051676,0.011600090503867719,10.740779613998797,0.28843225303245956,0.27373152675850065,0.0
acs-truncate_min-mode,0.5,5.240047101413787,39.85361914549993,83.07121343259178,0.5,99.98330757054022,94.37630893051391,0.6550120383201878,0.6014638085450008,0.9949999999999999,1.118033988749895,6.884932992367581,52.30036013507526,10.649755090270295,0.0,0.01149576537196855,7.7032377248414745,0.45525214954396004,0.5230036013507525,0.011180339887498964
acs-truncate_min-mean,13.314102564102564,2.408434147351853,21.904503806942834,88.27115679102467,0.49000000000000005,99.9860742049295,98.37642469909042,0.7548292507259831,0.7809549619305717,0.8668589743589743,14.616783277654845,4.701674987649821,41.397795928317954,11.846297248290679,0.010000000000000004,0.013791310710659806,3.333263142210867,0.3213335808862107,0.4139779592831795,0.14616783277654843
acs-half_min-none,0.0,19.87266945065922,96.90022391909162,84.99182441661564,0.858,99.98300025646525,81.79471135139465,0.15798211719220254,0.030997760809083834,1.0,0.0,8.09106564350396,0.8428472325626517,9.386418284042243,0.014832396974191335,0.011642190873767272,4.574215038315802,0.02332775861610809,0.008428472325626598,0.0
acs-half_min-mode,5.708333333333333,1.3642867971546813,20.820707070707073,86.3916963163895,0.046,94.72121906671515,98.651762715308,0.8066898074652681,0.7917929292929292,0.9429166666666667,5.662682422864823,2.572614023216608,41.74356234737568,10.794556340206256,0.05366563145999496,5.8798739790107595,2.8922272442823034,0.33848899052640025,0.41743562347375673,0.056626824228648245
acs-half_min-mean,19.416666666666664,2.7566918604458204,39.95255415584625,80.81071570751706,0.07999999999999999,97.64369572979746,96.91859507496702,0.577686700692173,0.6004744584415376,0.8058333333333334,23.209492789709028,3.400470938487223,50.13488843944267,18.090774956207543,0.04301162633521313,2.3401683090065344,3.974820808946004,0.35662673556465824,0.5013488843944267,0.23209492789709033
lof,90.20833333333333,54.848699763159246,99.67907350074532,0.8060190483385317,1.0,24.792982456816667,84.51426714658737,-0.012432226220406729,0.003209264992546726,0.09791666666666667,10.714492392186491,3.4185120109353746,0.37512039776074974,0.7098438914906623,0.0,9.451381276414768,0.25562618510887825,0.024431486775956333,0.00375120397760743,0.10714492392186492
lof_norm,92.5,56.171135270029616,99.76804982226808,0.6312887763027362,1.0,24.940919656872044,84.48756128549576,-0.017385395163648426,0.0023195017773191147,0.075,6.846531968814577,2.7518506076561566,0.2228483516361642,0.36732123661700206,0.0,6.7077460183356035,0.23621884617383745,0.017339889780979386,0.002228483516361638,0.06846531968814576
if,24.44230769230769,8.81222068247364,90.80184673808124,44.92599815701849,1.0,97.25031324079086,95.46465501189232,0.2523575450290716,0.09198153261918766,0.7555769230769231,14.288840246157502,5.514523639577082,3.9414751908370964,21.712898904112553,0.0,1.4282379414708075,1.019373968757458,0.07937924941901398,0.039414751908370994,0.14288840246157503
if_norm,5.0,6.631092454572615,80.82760186873209,79.14329716587389,1.0,99.585294641746,96.65448635816574,0.39753536071383333,0.19172398131267912,0.95,6.846531968814577,1.7436062407328738,11.93652211895608,7.548283226669889,0.0,0.2981411162897102,2.3401296800358398,0.13093491298358664,0.1193652211895608,0.06846531968814576
ocsvm,17.275641025641026,50.553382270679414,99.02892836448507,16.872761924747017,1.0,78.0069162303662,50.40048837661743,0.05055697584996679,0.00971071635514931,0.8272435897435898,8.251376757894601,6.225179283619151,0.37655053981032444,9.618297371221361,0.0,7.829901581520852,0.21236564870251762,0.019385971982816327,0.00376550539810326,0.08251376757894598
