test_data_name,image_auroc,pixel_auroc
bottle,99.60317460317461,98.39764221766166
cable,96.6079460269865,94.47677665798997
capsule,75.94734742720382,95.01929841639326
carpet,99.11717495987158,99.06643396018849
grid,82.12197159565581,74.66614668460811
hazelnut,98.64285714285714,97.64044480166476
leather,76.86820652173914,95.11618290817853
metal_nut,76.68621700879766,95.06132633507568
pill,71.35842880523732,90.45529329973098
screw,87.62041401926624,92.7502705005041
tile,97.90764790764791,94.90731545538559
toothbrush,88.8888888888889,98.4842109132325
transistor,99.45833333333334,94.99441335310982
wood,98.68421052631578,92.02458070082147
zipper,95.5094537815126,98.12802201033509
