test_data_name,image_auroc,pixel_auroc
bottle,99.68253968253968,98.2117997870528
cable,67.20389805097452,80.68800586937166
capsule,45.87155963302752,31.653423580325562
carpet,98.31460674157303,99.00795499674958
grid,64.99582289055974,54.92443930600093
hazelnut,68.39285714285714,92.68187992250965
leather,2.7853260869565215,14.042141078583374
metal_nut,69.79472140762464,92.15290121525764
pill,84.77905073649754,95.8536644823788
screw,1.4142242262758762,10.749046861710617
tile,98.91774891774891,95.2574414694213
toothbrush,20.277777777777782,19.85981759562827
transistor,0.0,11.550328004916526
wood,0.0,34.02822206928043
zipper,92.62079831932773,97.71276692442852
