test_data_name,image_auroc,pixel_auroc
candle,94.17000000000002,88.92948499288383
capsules,67.19999999999999,97.2580451178349
cashew,93.72,97.7621226690081
chewinggum,98.35999999999999,99.50926734280802
fryum,95.12,92.12776696406823
macaroni1,63.94499999999999,95.68215084891621
macaroni2,71.91000000000001,87.36088826687472
pcb1,81.38000000000001,99.34633600497352
pcb2,92.9,95.63894927725623
pcb3,95.26732673267327,98.34449116947593
pcb4,75.25742574257424,79.58859140524692
pipe_fryum,97.1,98.5680056289268
