test_data_name,image_auroc,pixel_auroc
bottle,100.0,98.40635170656088
cable,88.75562218890555,89.30701641477931
capsule,93.21898683685681,98.59553589322498
carpet,98.91653290529693,99.04785049267967
grid,69.34001670843777,67.56345991592934
hazelnut,94.60714285714286,96.77624985953258
leather,100.0,99.31603911360537
metal_nut,5.278592375366569,38.0453366396188
pill,23.295144571740316,23.656474974669127
screw,4.755072760811642,11.253264932278798
tile,99.3867243867244,95.75337691948475
toothbrush,24.444444444444446,44.838672178160834
transistor,99.08333333333334,93.00425732802198
wood,1.7543859649122813,31.00046765119007
zipper,63.23529411764706,27.756972618389455
