test_data_name,image_auroc,pixel_auroc
bottle,28.968253968253972,24.614813321949303
cable,95.18365817091454,92.09643025382573
capsule,95.29317909852412,98.46405207901289
carpet,98.47512038523274,98.94028891494172
grid,0.5012531328320802,17.82054770847958
hazelnut,93.28571428571428,96.0618433694202
leather,7.133152173913043,12.946948137512832
metal_nut,5.376344086021505,31.348617962799686
pill,22.504091653027825,35.23596324134915
screw,61.24205779872924,94.27610351468768
tile,99.09812409812409,95.54036396999898
toothbrush,99.44444444444444,98.74073839078375
transistor,97.20833333333333,93.02529570073236
wood,98.15789473684211,94.35234858670894
zipper,49.23844537815126,28.577154980633363
