test_data_name,image_auroc,pixel_auroc
bottle,44.68253968253968,56.96262144036302
cable,99.36281859070463,97.51081614335834
capsule,96.68927004387714,98.6495200128558
carpet,96.42857142857143,98.65611251238919
grid,69.84126984126983,26.09748641650359
hazelnut,100.0,92.5560411280737
leather,98.6413043478261,99.25947061109484
metal_nut,48.04496578690127,79.03882913578371
pill,58.210583742498635,77.28958605245992
screw,93.56425497028079,98.2304990399827
tile,98.88167388167388,94.32998225756147
toothbrush,99.44444444444444,98.51690475923711
transistor,60.083333333333336,74.32023812067126
wood,98.50877192982456,94.78666258547112
zipper,19.80042016806723,88.78382987260291
