test_data_name,image_auroc,pixel_auroc
bottle,99.92063492063492,98.31997009336031
cable,98.7631184407796,97.07873604679325
capsule,64.4196250498604,97.07052537580454
carpet,99.15730337078651,99.01295616171238
grid,77.69423558897243,72.54594919401333
hazelnut,97.85714285714286,97.7651142156232
leather,99.93206521739131,99.24344979739315
metal_nut,99.90224828934507,92.6624959000107
pill,86.2520458265139,95.05633464748207
screw,52.98216847714696,95.6078765616403
tile,99.17027417027417,95.06769377865592
toothbrush,81.94444444444444,94.75043140182746
transistor,99.54166666666667,92.71394871848887
wood,98.7719298245614,94.86957082361049
zipper,96.90126050420169,97.71471590568393
