test_data_name,image_auroc,pixel_auroc
bottle,100.0,98.47165743993442
cable,97.52623688155921,92.43576200898875
capsule,95.45273234942162,98.45194457412641
carpet,99.35794542536117,98.98899569531734
grid,97.1595655806182,98.47264976192425
hazelnut,100.0,98.50667594622259
leather,100.0,99.27555248181739
metal_nut,99.07135874877811,98.20326289329404
pill,93.58974358974358,97.34773656614992
screw,79.68846075015372,97.86457774272655
tile,99.71139971139971,95.58634025183153
toothbrush,100.0,98.7457961657643
transistor,95.41666666666666,91.29291268422831
wood,98.15789473684211,94.46392054272977
zipper,96.90126050420169,98.62245482905249
