test_data_name,image_auroc,pixel_auroc
bottle,75.0,95.94315782557855
cable,52.84857571214393,72.62161564165442
capsule,41.683286796968495,92.81559051870524
carpet,99.75922953451044,93.68019057936924
grid,84.6282372598162,80.42482287432658
hazelnut,71.07142857142857,94.94151895918696
leather,100.0,99.29046968631621
metal_nut,85.386119257087,45.46478309073827
pill,92.33496999454445,86.43929278390647
screw,51.13752818200451,92.58869243827156
tile,99.17027417027417,95.16611327368854
toothbrush,98.88888888888889,97.6133593458663
transistor,97.625,77.61611552883944
wood,97.98245614035088,94.49477615362485
zipper,88.89180672268907,76.22036530598407
