test_data_name,image_auroc,pixel_auroc
candle,38.93000000000001,73.52013161466824
capsules,68.33333333333333,96.96188234176584
cashew,93.38,97.19210287843757
chewinggum,92.44,98.42410919181968
fryum,54.02,81.99286227408537
macaroni1,95.86,99.389126994947
macaroni2,71.4,96.16601254518723
pcb1,25.21,85.46318387960638
pcb2,95.41,94.67274248686651
pcb3,96.04950495049505,99.2880117970422
pcb4,99.39603960396039,96.81680937261746
pipe_fryum,99.52,98.8264576474701
