test_data_name,image_auroc,pixel_auroc
bottle,100.0,98.4382567425082
cable,95.16491754122937,93.92533130313507
capsule,36.97646589549262,91.54504667927851
carpet,98.51524879614769,99.03070292675451
grid,64.4110275689223,47.00235380299655
hazelnut,95.07142857142858,90.74225272872306
leather,100.0,99.29523207258949
metal_nut,49.46236559139785,80.87296907700554
pill,95.0354609929078,97.6625470277808
screw,93.60524697683952,98.11602415219963
tile,99.24242424242425,95.00979580606447
toothbrush,100.0,98.49010000801556
transistor,98.04166666666667,92.7236821316004
wood,97.28070175438597,93.55306512209239
zipper,96.875,98.59573622114071
