test_data_name,image_auroc,pixel_auroc
bottle,100.0,98.41299764418709
cable,93.44077961019491,90.87936966246284
capsule,88.43238930993219,98.31781812703008
carpet,10.834670947030498,11.60172385527423
grid,1.2531328320802009,16.803400526448353
hazelnut,98.75,97.41121833677894
leather,20.686141304347828,11.614434837614931
metal_nut,4.594330400782014,33.9508084166393
pill,22.831423895253682,37.53355488226953
screw,73.45767575322812,96.10348947820722
tile,0.0,29.291969945890962
toothbrush,100.0,98.6436604317025
transistor,0.0,13.01903888505927
wood,99.29824561403508,94.55004722852388
zipper,96.92752100840336,98.1347243844542
