test_data_name,image_auroc,pixel_auroc
bottle,96.9047619047619,97.95747687362355
cable,99.04422788605697,96.92943439678523
capsule,81.37215795771839,97.52596691839483
carpet,99.2776886035313,99.10935917825836
grid,73.51712614870509,68.95170587223178
hazelnut,98.85714285714286,98.09368915636712
leather,100.0,99.2847549985997
metal_nut,99.8533724340176,92.11413976061223
pill,90.04364429896344,96.02319012771548
screw,49.825783972125436,95.34420096802427
tile,96.5007215007215,94.80310069344672
toothbrush,85.55555555555556,95.25426884763101
transistor,95.33333333333331,84.66173009735459
wood,98.85964912280701,95.01057092500406
zipper,94.93172268907564,97.76182029741994
