test_data_name,image_auroc,pixel_auroc
bottle,41.19047619047619,60.734808167010065
cable,99.06296851574213,96.52072371252093
capsule,95.45273234942162,98.73007740254711
carpet,96.86998394863564,98.63607099127844
grid,77.94486215538848,74.02416586768025
hazelnut,100.0,92.79536826448627
leather,99.96603260869566,99.28733374278784
metal_nut,50.635386119257085,81.12398464675911
pill,44.40807419530824,81.04372084658266
screw,92.53945480631278,94.51313173477143
tile,98.34054834054835,94.82932802116582
toothbrush,93.33333333333333,97.35526702858074
transistor,59.04166666666668,75.2024976655962
wood,98.50877192982456,94.7413809712385
zipper,25.02626050420168,90.16350175415593
