test_data_name,image_auroc,pixel_auroc
bottle,100.0,98.41631811232982
cable,94.9400299850075,87.78812561103985
capsule,89.78859194256084,98.47199793862781
carpet,98.3948635634029,98.3232207983615
grid,89.97493734335839,92.89214944229217
hazelnut,94.28571428571428,85.6072691464276
leather,100.0,99.27897869084913
metal_nut,99.70674486803519,98.50223705312692
pill,92.0076377523186,96.37364040862838
screw,50.87108013937283,94.9021075704687
tile,99.35064935064936,95.32563289433476
toothbrush,99.44444444444444,98.65748148368853
transistor,99.83333333333333,95.4448607161066
wood,98.85964912280701,95.33619075493955
zipper,96.42857142857143,98.50472250193761
