test_data_name,image_auroc,pixel_auroc
bottle,99.60317460317461,98.43757094906802
cable,91.51049475262369,90.74826411256834
capsule,89.62903869166334,98.49958996787525
carpet,68.78009630818619,69.1795792022221
grid,67.58563074352548,65.10958355088796
hazelnut,44.25,31.308016800207554
leather,73.98097826086956,83.02238068922223
metal_nut,92.32649071358749,95.0730231733596
pill,86.03382433169668,96.16821960917565
screw,71.03914736626359,75.95667396682894
tile,71.68109668109668,73.51734754913363
toothbrush,85.55555555555556,96.33508112885531
transistor,97.625,92.70166766707774
wood,98.42105263157895,94.57259964040422
zipper,85.97689075630251,78.08275897903627
