test_data_name,image_auroc,pixel_auroc
bottle,99.60317460317461,98.4486321595449
cable,98.87556221889055,96.8877199440885
capsule,76.18667730355006,98.02803904506511
carpet,99.11717495987159,99.04896162936785
grid,73.5171261487051,75.09698337887343
hazelnut,98.75,97.55709109507956
leather,100.0,99.26542440980381
metal_nut,99.90224828934507,81.17060643627975
pill,83.82433169667213,95.52970148241978
screw,58.39311334289814,96.04614300669652
tile,99.81962481962482,95.29844368617576
toothbrush,82.77777777777777,95.19244861593019
transistor,99.20833333333333,89.91222700366728
wood,98.85964912280701,95.65001570185925
zipper,96.1922268907563,98.14283936250602
