test_data_name,image_auroc,pixel_auroc
bottle,99.44444444444443,98.49366657033897
cable,99.10044977511244,90.81822372865456
capsule,91.6633426406063,98.61609090798467
carpet,99.27768860353129,99.086279618387
grid,92.64828738512949,91.50358489748025
hazelnut,99.96428571428572,98.53981437979226
leather,100.0,99.26216781494878
metal_nut,99.90224828934507,82.87959543693731
pill,89.90725586470268,96.3266100007392
screw,65.95613855298217,97.81918976508781
tile,99.53102453102454,95.23627624841325
toothbrush,100.0,98.6580255111455
transistor,95.04166666666666,81.03592924863666
wood,95.52631578947368,81.79347888978104
zipper,98.94957983193278,98.53805782095043
