test_data_name,image_auroc,pixel_auroc
bottle,45.317460317460316,46.806742058330045
cable,57.065217391304344,52.39957872347926
capsule,37.5747905863582,87.67494804462541
carpet,99.03691813804174,99.08144302222492
grid,74.60317460317461,25.800185780084167
hazelnut,99.96428571428572,98.65836207310188
leather,100.0,99.29146010884385
metal_nut,35.728250244379275,71.15980837353347
pill,58.346972176759415,72.75496846725694
screw,94.7530231604837,99.30538151455094
tile,98.80952380952381,95.38638494156761
toothbrush,53.888888888888886,81.12230246893907
transistor,77.33333333333333,58.62179052132994
wood,97.45614035087719,88.18394310492145
zipper,97.74159663865547,98.65371624606787
