test_data_name,image_auroc,pixel_auroc
bottle,99.44444444444443,98.30385070132569
cable,88.41829085457272,84.55688551925941
capsule,79.33785400877544,97.15719745371275
carpet,99.31781701444622,99.1261065689022
grid,95.48872180451127,96.39480444606832
hazelnut,99.10714285714286,98.0463503674778
leather,100.0,99.31038968602095
metal_nut,99.80449657869013,98.57628621335532
pill,86.49754500818331,96.16920888990276
screw,95.01947120311539,96.74703727410989
tile,98.5930735930736,95.03277334059734
toothbrush,100.0,98.36078374508435
transistor,93.95833333333334,90.4808486855857
wood,98.33333333333334,93.87139162285574
zipper,97.92542016806722,98.81570274907179
