test_data_name,image_auroc,pixel_auroc
bottle,100.0,98.50264457085316
cable,99.02548725637182,97.0142196108405
capsule,94.65496609493418,97.10239259828855
carpet,98.95666131621188,99.11676314716082
grid,79.86633249791146,79.54725308465287
hazelnut,87.32142857142857,95.8064244823908
leather,100.0,99.34150340368669
metal_nut,95.25904203323557,96.14692214828516
pill,95.74468085106382,96.26487009009449
screw,49.8462799754048,96.260355642709
tile,98.59307359307358,95.28961085428476
toothbrush,85.55555555555556,95.43469340368661
transistor,93.625,88.86605430757936
wood,97.63157894736842,93.30199222237951
zipper,97.00630252100841,97.84312610480325
