test_data_name,image_auroc,pixel_auroc
bottle,99.52380952380952,98.41715696183596
cable,99.2503748125937,90.40864584638076
capsule,90.46669325887515,98.30495994192208
carpet,99.23756019261639,99.08789108583417
grid,92.23057644110276,92.34807305900834
hazelnut,100.0,98.39586129323604
leather,100.0,99.26952852294815
metal_nut,99.8533724340176,96.82217563376064
pill,92.44408074195309,96.33996019397209
screw,57.819225251076034,97.15355253335501
tile,99.24242424242425,94.58371624912833
toothbrush,88.05555555555556,97.45126648575445
transistor,95.0,80.2495768900817
wood,95.43859649122807,81.75133398322885
zipper,98.21428571428572,98.07435266795486
