method,ratio_missing_tail,ratio_included_anomaly,ratio_included_head,auprc,class_size_pred_error,auroc,tail_pred_acc,tail_pred_mcc,tail_pred_precision,tail_pred_recall,ratio_missing_tail_std,ratio_included_anomaly_std,ratio_included_head_std,auprc_std,class_size_pred_error_std,auroc_std,tail_pred_acc_std,tail_pred_mcc_std,tail_pred_precision_std,tail_pred_recall_std
acs-trim_min-none,0.0,14.7679704806581,80.73322929281949,85.13675605000893,0.868,99.7837923977422,89.96165193151683,0.3719254978686907,0.19266770707180514,1.0,0.0,6.816934767633281,17.892366521487666,15.030216001277685,0.034180050644622595,0.2874900299660803,4.1218043218783444,0.19928698042683016,0.17892366521487668,0.0
acs-trim_min-mode,0.47619047619047616,6.69177054343697,40.26622636954422,84.45184648439323,0.18433333333333335,99.7811047322978,97.10716211887,0.726630520622343,0.5973377363045578,0.9952380952380953,2.608202654786505,5.528415809220779,31.86103810169866,16.246277235378486,0.0432062681702019,0.3169770867268523,3.4923138563263647,0.23885459753940771,0.3186103810169866,0.026082026547865067
acs-trim_min-mean,1.4553571428571428,4.04094040336158,28.090468088773928,88.37940164515962,0.18400000000000002,99.8503228934971,98.02141834778013,0.8102776283007597,0.7190953191122608,0.9854464285714286,4.655105929588839,3.841577547897107,28.756747542185806,15.075535620859936,0.050487280747148394,0.22793353318399276,3.0399935714065336,0.20596766147063447,0.28756747542185807,0.046551059295888396
acs-truncate_min-none,0.0,19.179988997882045,83.83167265254968,84.1407570607582,0.9523333333333334,99.77027228782464,85.38054995549221,0.3206385829508464,0.16168327347450315,1.0,0.0,6.306435247364889,17.451236403110272,15.270430869973422,0.01330888563259933,0.295422548867675,6.254680931057054,0.20578697762692225,0.17451236403110273,0.0
acs-truncate_min-mode,0.5595238095238095,9.056700719372973,51.89036992966842,83.35054976856343,0.52,99.7501675106273,94.95444474761219,0.6245685472412306,0.48109630070331577,0.9944047619047619,2.6322903744702955,6.131059552418415,33.41092290560288,15.552873825174503,0.025864367713929883,0.32061503171898786,4.883737634418195,0.2745278655982128,0.3341092290560288,0.026322903744702975
acs-truncate_min-mean,2.219017094017094,6.928944804406339,49.17220615440193,86.94614802805073,0.5133333333333333,99.820839793096,96.28406079524818,0.641080446441734,0.5082779384559807,0.977809829059829,7.4120287675408285,5.379586766995753,33.00000343759541,14.87825096182408,0.02892717769149629,0.24416142691971393,3.7905091185100215,0.26119633314758034,0.3300000343759541,0.07412028767540828
acs-half_min-none,0.0,15.114831650113835,77.85250771338016,85.80329013850441,0.8176666666666667,99.79582551998611,89.72391431685537,0.3910637483891471,0.22147492286619835,1.0,0.0,7.82012224133919,22.21862721156262,15.475321090313857,0.04591471354087084,0.29116186052395954,5.9014261661195615,0.2363603712353469,0.22218627211562622,0.0
acs-half_min-mode,2.379960317460317,5.025852483996511,32.00357800251348,84.76680655125709,0.06566666666666668,98.00875270272066,97.73812935726407,0.7778196955894173,0.6799642199748652,0.9762003968253968,6.2743898343153734,4.6605817336810755,30.604159946369798,16.257363887324175,0.10287868092323962,5.478117081107019,3.3550749975291367,0.21548613577422956,0.3060415994636979,0.06274389834315375
acs-half_min-mean,4.748015873015873,3.6665880592288858,32.32649932142546,86.5092024451173,0.08433333333333334,99.0277149778564,97.62642846583428,0.7616028772490916,0.6767350067857455,0.9525198412698413,12.303777757114402,3.464450772142471,30.277585028319447,15.775200660458975,0.082574243848348,2.5245908769654006,3.0789669826733856,0.21836133617878964,0.3027758502831945,0.12303777757114401
lof,40.652130728350244,58.402971048023026,92.86250549623293,48.46282300395421,1.0,69.33052189791853,84.73208472132683,0.13201925403508308,0.07137494503767074,0.5934786927164976,39.99442553409529,7.259567650427542,7.8916849502122375,41.30923937929981,0.0,31.935919161164133,1.3523469089142948,0.11790959339007638,0.07891684950212238,0.3999442553409529
