test_data_name,image_auroc,pixel_auroc
bottle,40.63492063492063,61.942598715783824
cable,99.08170914542728,96.64276413558244
capsule,95.45273234942162,98.72920834336412
carpet,98.79614767255217,99.12080213883159
grid,97.3266499582289,94.80689501344389
hazelnut,100.0,92.77717923227802
leather,100.0,99.2985383546096
metal_nut,98.1427174975562,96.04865669785467
pill,92.5531914893617,96.48478017155443
screw,92.53945480631278,94.51313173477143
tile,98.34054834054835,94.84586663780352
toothbrush,100.0,98.37978244602404
transistor,94.29166666666666,89.14099265611489
wood,98.42105263157895,94.916410637748
zipper,97.97794117647058,98.17525460330783
