test_data_name,image_auroc,pixel_auroc
bottle,99.60317460317461,98.50017078426382
cable,99.26911544227886,97.14796386790636
capsule,94.73474272038293,98.63189327109238
carpet,98.67576243980739,99.1246896547625
grid,97.82790309106099,94.78874338928125
hazelnut,99.96428571428572,98.66550500882863
leather,100.0,99.29742560927383
metal_nut,98.53372434017595,96.08265927416923
pill,93.34424440807419,96.51104896243406
screw,94.1381430621029,99.1406889472165
tile,99.35064935064936,95.73804305820201
toothbrush,100.0,98.62252740179032
transistor,94.70833333333333,89.0227008815125
wood,97.71929824561404,94.8308129378913
zipper,98.05672268907564,98.28613423950617
