test_data_name,image_auroc,pixel_auroc
candle,93.49000000000001,90.50332501184828
capsules,61.33333333333334,90.79319588766438
cashew,95.41999999999999,98.42487237972112
chewinggum,98.7,98.99180361189262
fryum,93.28,90.45632698380086
macaroni1,84.93,83.27949578475182
macaroni2,65.92000000000002,97.59435820386894
pcb1,92.36999999999999,99.69331368473658
pcb2,88.43,97.54029098510095
pcb3,90.2970297029703,98.79120587043751
pcb4,96.95049504950495,95.31964637804904
pipe_fryum,98.88,98.79225364423996
