test_data_name,image_auroc,pixel_auroc
bottle,99.92063492063492,98.36203368855679
cable,92.24137931034483,91.48967247291753
capsule,47.26765057838054,21.070727330358622
carpet,98.19422150882824,98.9914908752642
grid,0.0,18.66488171253417
hazelnut,82.17857142857142,94.01950059993858
leather,0.4415760869565218,16.063331243854044
metal_nut,92.37536656891496,95.2863137018297
pill,23.97708674304419,31.932766705134757
screw,52.92068046730889,92.74969194733006
tile,99.27849927849928,95.66184441755186
toothbrush,91.11111111111111,97.94376336645342
transistor,97.91666666666667,91.84278797781509
wood,0.0,33.90985576164335
zipper,43.80252100840336,22.58260715870479
