test_data_name,image_auroc,pixel_auroc
candle,93.67000000000002,90.94621458781033
capsules,63.216666666666654,96.30300583991631
cashew,97.54,98.54495739034704
chewinggum,98.92,99.14286226646513
fryum,93.5,91.29821875176246
macaroni1,84.24999999999999,99.1612236728698
macaroni2,61.830000000000005,96.65547804170575
pcb1,79.64,99.43759259498437
pcb2,61.55,86.75955349278645
pcb3,62.386138613861384,91.19429303878563
pcb4,99.61386138613861,96.8396963571239
pipe_fryum,98.83999999999999,98.88759053351518
