test_data_name,image_auroc,pixel_auroc
bottle,76.9047619047619,74.91129568284711
cable,74.81259370314844,69.70237762974584
capsule,91.02512963701635,98.4298205123324
carpet,98.3948635634029,98.95961034018534
grid,78.94736842105264,68.41246574010869
hazelnut,44.285714285714285,62.14276777051458
leather,80.6046195652174,62.876734290727384
metal_nut,92.22873900293254,95.5762932729851
pill,85.46099290780141,96.18974399122487
screw,73.94957983193277,77.97813577311551
tile,99.0981240981241,95.28371405901486
toothbrush,90.83333333333334,97.94059297368179
transistor,47.583333333333336,46.383563956275665
wood,99.03508771929823,94.8089787755511
zipper,96.13970588235294,98.07896893117587
