test_data_name,image_auroc,pixel_auroc
bottle,100.0,98.46875278888466
cable,96.90779610194903,95.66381051680351
capsule,91.90267251695253,98.35160331267977
carpet,98.59550561797754,99.02038954660848
grid,79.7827903091061,77.01029765115473
hazelnut,100.0,98.50936114534846
leather,100.0,99.30214460726049
metal_nut,96.72531769305962,97.38864387596003
pill,95.9356246590289,97.57769544292051
screw,97.95039967206395,99.42430430215875
tile,99.20634920634922,95.43038179254488
toothbrush,100.0,98.58770766814077
transistor,99.08333333333333,94.50225344273062
wood,97.80701754385966,94.64083384381726
zipper,99.36974789915966,98.76304789600974
