method,ratio_missing_tail,ratio_included_anomaly,ratio_included_head,auprc,class_size_pred_error,auroc,tail_pred_acc,tail_pred_mcc,tail_pred_precision,tail_pred_recall,ratio_missing_tail_std,ratio_included_anomaly_std,ratio_included_head_std,auprc_std,class_size_pred_error_std,auroc_std,tail_pred_acc_std,tail_pred_mcc_std,tail_pred_precision_std,tail_pred_recall_std
acs-trim_min-none,0.7142857142857142,13.629110062555913,89.03820983627371,70.88047806250064,0.8240000000000001,99.69754035403614,87.98159811645746,0.28059096544526735,0.10961790163726282,0.9928571428571429,1.5971914124998499,7.438983117346551,13.289235577172903,20.809265083975305,0.026076809620810524,0.4366975269003842,8.214647188369007,0.17378722182514197,0.13289235577172906,0.015971914124998488
acs-trim_min-mode,0.7142857142857142,0.9684933159009954,5.964563801048785,71.50631862739107,0.142,99.96783280673624,99.94973472843412,0.965808118375112,0.940354361989512,0.9928571428571429,1.5971914124998496,0.5604501493729401,3.389730776093339,19.774710409523582,0.008366600265340744,0.020151926970406693,0.023427188418166833,0.016250634942708404,0.03389730776093342,0.015971914124998494
acs-trim_min-mean,13.571428571428573,0.23912037860726612,1.6420361247947455,86.77603430432521,0.16399999999999998,99.98638841715614,99.89316013175994,0.9202948155849713,0.9835796387520525,0.8642857142857142,10.227015045197394,0.3285967573758297,2.2959164949276785,18.277533209047206,0.0409878030638384,0.01582114624048893,0.07784826378237944,0.058805679766519785,0.022959164949276797,0.10227015045197395
acs-truncate_min-none,0.7142857142857142,19.933675536717107,95.8347463034527,70.15975191070449,0.938,99.6967331891513,82.07053795456886,0.18306154704068453,0.04165253696547301,0.9928571428571429,1.5971914124998499,8.53623385499335,1.1874572081178696,21.14517992354165,0.010954451150103326,0.4340995679418386,6.356954805810455,0.034421755559974745,0.011874572081178696,0.015971914124998488
acs-truncate_min-mode,0.7142857142857142,1.0131493738634796,6.027437893956248,70.39942618522623,0.49000000000000005,99.89013080655316,99.9476659722859,0.9655844311720371,0.9397256210604376,0.9928571428571429,1.5971914124998499,0.5680984859299254,2.6358343324229185,19.627348423542898,0.012247448713915898,0.18406521741748116,0.02843549494971838,0.016992599577014905,0.02635834332422923,0.015971914124998456
acs-truncate_min-mean,11.428571428571427,0.4371401805874641,3.131313131313131,81.32555816531674,0.48200000000000004,99.89817505203672,99.89574998850003,0.9248588873537154,0.9686868686868687,0.8857142857142858,9.244413646817703,0.4308812061185682,3.171066579924876,19.879494863406805,0.03633180424916992,0.19205491535755392,0.07488379019536257,0.056292474243106336,0.03171066579924874,0.09244413646817705
acs-half_min-none,1.4285714285714284,16.46303185277073,93.96816968613334,70.90014405907819,0.76,99.69888967670627,85.9929570555687,0.22290373863678337,0.06031830313866656,0.9857142857142858,1.9561519910898786,10.735359743168999,2.6081275441023064,20.831637943313904,0.03535533905932743,0.43456108756288,9.520857747599694,0.06035060151249273,0.026081275441023045,0.019561519910898814
acs-half_min-mode,7.857142857142857,0.3254083370120452,2.1996266823853032,78.4332553250295,0.11800000000000002,96.87216913702875,99.9259252299089,0.9484845512838886,0.978003733176147,0.9214285714285714,5.297284633639759,0.30265122961824403,2.0130287656124755,17.86636939412212,0.09909591313469997,3.4241530495168453,0.03906655219158831,0.02465526285197473,0.020130287656124755,0.052972846336397615
acs-half_min-mean,10.714285714285714,0.22639843602194615,1.4303959131545336,91.88207043597032,0.16399999999999998,98.73666731714954,99.91474370122887,0.9365177593100513,0.9856960408684546,0.8928571428571429,8.748177652797064,0.31404168697197576,1.9607310628889185,5.929701397880607,0.13649175799292793,1.5472807350773143,0.05141851843152652,0.04010632878966675,0.019607310628889214,0.08748177652797068
lof,31.428571428571427,56.23759111490981,96.77636360252129,53.451349399363586,1.0,75.86803130854143,85.23145258426666,0.12590513205405277,0.03223636397478702,0.6857142857142857,25.6795400174965,8.538203730072803,1.085949895210588,31.558144651903795,0.0,22.00516718523464,0.37698934610351126,0.05853723200513411,0.010859498952105875,0.25679540017496494
