test_data_name,image_auroc,pixel_auroc
bottle,99.76190476190476,98.49654288193686
cable,99.00674662668666,94.80379176523711
capsule,86.83685680095734,98.2206707744896
carpet,99.35794542536117,99.13759292141805
grid,92.39766081871346,93.89866139698287
hazelnut,99.5,98.49141339389558
leather,100.0,99.25664209609558
metal_nut,99.90224828934507,81.19091898047557
pill,90.97108565193672,96.10284520571162
screw,64.1729862676778,97.70000375080652
tile,99.42279942279943,94.86411470782856
toothbrush,99.16666666666667,98.61174539183462
transistor,94.95833333333333,80.03456375668284
wood,97.10526315789473,91.5439975826114
zipper,98.13550420168067,98.37055911642935
