test_data_name,image_auroc,pixel_auroc
bottle,99.68253968253968,98.23342171262071
cable,67.85982008995501,80.98012410959092
capsule,84.28400478659752,74.79420250413861
carpet,98.43499197431782,99.0311297621676
grid,66.58312447786132,54.96313015493827
hazelnut,70.17857142857143,92.84572085039787
leather,73.9470108695652,76.03496302325783
metal_nut,68.76832844574781,92.13270011009396
pill,82.21494817239498,95.91196692081347
screw,70.42426726788275,70.78025221203576
tile,98.59307359307358,95.10024071573002
toothbrush,79.72222222222223,73.30747826165069
transistor,45.62500000000001,47.97274488638196
wood,56.92982456140351,57.77617352023995
zipper,94.19642857142857,97.87142023409623
