test_data_name,image_auroc,pixel_auroc
bottle,87.3015873015873,96.52202977907835
cable,57.02773613193403,73.67065464479718
capsule,42.44116473873156,91.88984925723513
carpet,99.51845906902086,98.36670762489602
grid,83.7092731829574,80.05110327930309
hazelnut,82.92857142857143,95.63130725893245
leather,100.0,99.30017683344894
metal_nut,99.02248289345064,89.62578200362205
pill,94.1352973267867,96.42070744530122
screw,57.01988112318097,92.72600259701825
tile,99.56709956709958,95.01478410421116
toothbrush,99.16666666666667,98.48115264287375
transistor,99.66666666666666,94.77785350293867
wood,98.15789473684211,94.13611623478445
zipper,97.05882352941177,98.47795832115322
