test_data_name,image_auroc,pixel_auroc
bottle,54.6031746031746,68.66197300189188
cable,54.32908545727136,55.95194918054752
capsule,37.73434383725569,89.34583135494512
carpet,95.58587479935794,96.33487949802037
grid,92.89891395154552,92.22357466905808
hazelnut,74.60714285714286,87.41769882989915
leather,100.0,99.31443729487177
metal_nut,94.81915933528836,48.74942293414351
pill,48.74522640480088,81.83874681513566
screw,89.58803033408485,88.52670124369428
tile,73.84559884559884,57.24951843957633
toothbrush,99.72222222222223,98.4358866618963
transistor,62.66666666666667,60.2784461372905
wood,97.89473684210526,83.91422561802415
zipper,93.75,87.03416144114914
