test_data_name,image_auroc,pixel_auroc
bottle,100.0,98.4067522868451
cable,86.7128935532234,90.2273205096846
capsule,89.54926206621461,98.20225668853692
carpet,98.47512038523274,99.0513915041428
grid,86.46616541353383,80.83226550721514
hazelnut,98.28571428571429,97.24824216739266
leather,100.0,99.28908059490652
metal_nut,99.75562072336265,98.01649228430193
pill,94.21713038734316,97.228167118987
screw,69.8913711826194,96.3968650655735
tile,99.53102453102454,95.68571960866646
toothbrush,99.72222222222223,98.61322579739159
transistor,100.0,96.08375564680156
wood,99.29824561403508,94.65096392986332
zipper,98.89705882352942,98.61098887342042
