test_data_name,image_auroc,pixel_auroc
bottle,94.04761904761905,96.6811896708798
cable,56.634182908545725,74.10706056280213
capsule,37.13601914639011,91.20022210581473
carpet,99.27768860353129,98.91174049998675
grid,85.38011695906434,80.69665128898022
hazelnut,84.71428571428572,96.00194152621182
leather,100.0,99.29046991592062
metal_nut,98.28934506353862,97.6584145246894
pill,93.31696672122204,97.01810199166681
screw,56.200040992006564,92.56875769207356
tile,99.60317460317461,94.85741596234246
toothbrush,99.16666666666667,98.42480971409337
transistor,99.25,88.83112604837166
wood,98.59649122807018,94.18449152061125
zipper,95.58823529411765,98.40250576668589
