test_data_name,image_auroc,pixel_auroc
bottle,100.0,98.42893617992405
cable,94.28410794602698,95.62322208197187
capsule,35.97925807738333,91.25164562528758
carpet,98.79614767255217,99.01844828849968
grid,64.91228070175438,47.768958666095294
hazelnut,100.0,98.45476206645853
leather,100.0,99.30856241312635
metal_nut,56.10948191593352,79.13775795903896
pill,95.00818330605566,97.5394867844929
screw,94.58905513424882,99.25761986628041
tile,99.20634920634922,95.40741868493163
toothbrush,98.88888888888889,98.47965463392842
transistor,99.25,94.25489349380905
wood,97.01754385964912,93.6888421527989
zipper,97.21638655462185,98.58884956751872
