test_data_name,image_auroc,pixel_auroc
candle,93.32,98.13441709185888
capsules,69.86666666666666,96.36101099398431
cashew,96.44,98.39448907185275
chewinggum,98.86,99.39634540031834
fryum,90.25999999999999,88.72535250647636
macaroni1,95.795,99.63162181406166
macaroni2,71.10000000000001,86.43610686044683
pcb1,82.65,99.40374856483388
pcb2,94.52000000000001,97.00767276315143
pcb3,85.44554455445544,98.90078238958586
pcb4,96.33663366336634,95.55814433976771
pipe_fryum,98.88000000000001,98.23644503955678
