test_data_name,image_auroc,pixel_auroc
bottle,100.0,98.53376802812474
cable,93.32833583208395,89.81933206879292
capsule,88.19305943358596,98.44964069511079
carpet,98.87640449438202,99.04607371442738
grid,97.82790309106097,98.7611149493817
hazelnut,100.0,98.52869679022587
leather,100.0,99.28548825088015
metal_nut,99.56011730205279,97.36709094495836
pill,92.90780141843972,97.00650831147995
screw,86.10370977659356,98.94119568030423
tile,99.4949494949495,95.49154327793045
toothbrush,100.0,98.66536227114949
transistor,99.45833333333334,95.2741375319832
wood,99.12280701754386,94.4117242023924
zipper,96.875,98.36829795887117
