test_data_name,image_auroc,pixel_auroc
candle,92.99,98.43008806339961
capsules,57.28333333333334,95.76991971828132
cashew,90.03999999999999,96.3962401304149
chewinggum,99.3,99.00191083049637
fryum,94.67999999999999,89.03059898571402
macaroni1,94.86,99.50509071009314
macaroni2,52.269999999999996,93.05961522495912
pcb1,84.29,99.0270505097924
pcb2,94.84,98.57459647595543
pcb3,61.13861386138615,97.62404994360126
pcb4,99.47524752475249,95.84078512956953
pipe_fryum,93.03999999999999,98.08845313041918
