test_data_name,image_auroc,pixel_auroc
bottle,48.41269841269842,57.19768701850501
cable,99.34407796101948,97.65578253637285
capsule,95.13362584762665,98.62859018369275
carpet,96.54895666131621,98.57894151898779
grid,75.18796992481204,25.455021281360896
hazelnut,100.0,98.65718557865657
leather,99.18478260869566,99.27900275204018
metal_nut,47.60508308895406,80.56169116864908
pill,56.76486633933442,76.87678806493753
screw,94.07665505226481,99.01112677184219
tile,99.4949494949495,95.65829257860912
toothbrush,98.88888888888889,98.53915601577076
transistor,58.5,73.87819420425052
wood,97.98245614035088,94.55457763302283
zipper,19.95798319327731,88.92541858754255
