test_data_name,image_auroc,pixel_auroc
bottle,92.14285714285715,94.53865983131013
cable,51.61169415292354,69.80699795641915
capsule,95.53250897487035,98.56434676848578
carpet,94.6629213483146,98.18282358921296
grid,91.2280701754386,91.29220036716241
hazelnut,84.28571428571429,91.40910514628305
leather,100.0,99.34003507946262
metal_nut,46.334310850439884,88.04452709819209
pill,93.64429896344791,96.87544238729453
screw,56.056568969051035,89.39686725820236
tile,98.98989898989899,95.50662513520408
toothbrush,75.83333333333333,93.7398399913032
transistor,38.666666666666664,65.61148783077998
wood,98.85964912280701,93.79871336718986
zipper,95.35189075630252,83.41664127654523
