test_data_name,image_auroc,pixel_auroc
bottle,100.0,98.39609213327269
cable,96.8328335832084,95.9650688633308
capsule,91.98244914240128,98.43313722984995
carpet,98.67576243980739,99.05047142131961
grid,81.45363408521304,75.25884703426968
hazelnut,99.89285714285714,98.08395139151509
leather,100.0,99.30606204951499
metal_nut,98.7781036168133,97.51137996424902
pill,91.38025095471902,96.11412517264148
screw,96.65915146546425,99.38957646429823
tile,97.72727272727273,95.20816657430153
toothbrush,99.16666666666666,98.57620054009914
transistor,99.33333333333333,95.433879425942
wood,98.68421052631578,95.10161968949036
zipper,98.3718487394958,98.69696986242435
