test_data_name,image_auroc,pixel_auroc
bottle,99.60317460317461,98.50754557495272
cable,99.06296851574213,94.55366027044377
capsule,84.84244116473873,98.10204148875141
carpet,98.43499197431782,98.85246049666699
grid,90.47619047619048,93.00868658796983
hazelnut,100.0,98.53997717494795
leather,100.0,99.28270330457096
metal_nut,99.95112414467253,96.73760394252953
pill,90.64375340971085,96.02379456156652
screw,70.44476327116212,97.83469951170464
tile,99.27849927849928,95.45379627711269
toothbrush,100.0,98.80634915633028
transistor,94.95833333333333,80.68640104735836
wood,97.10526315789473,91.82868453272275
zipper,97.34768907563026,98.41294928373796
