test_data_name,image_auroc,pixel_auroc
bottle,99.60317460317461,98.40968165653223
cable,99.08170914542728,93.11337700263837
capsule,67.73035500598324,97.32418841244478
carpet,99.2776886035313,98.72949379462
grid,82.12197159565581,84.69346532569264
hazelnut,100.0,98.4440803158111
leather,100.0,99.2754546543263
metal_nut,99.90224828934507,96.94199794799536
pill,89.47081287506819,96.46162665918827
screw,56.486985037917606,96.27175851222772
tile,99.71139971139971,95.20170106849312
toothbrush,86.94444444444444,96.53360186828111
transistor,95.29166666666666,80.16276567949427
wood,95.43859649122807,89.33652483617493
zipper,98.00420168067228,98.4076532783241
