test_data_name,image_auroc,pixel_auroc
candle,92.89999999999999,97.2387136711366
capsules,67.75000000000001,97.55488178469697
cashew,94.55999999999999,98.07728451653126
chewinggum,94.46,90.26924877404625
fryum,92.17999999999999,91.54842352444057
macaroni1,93.72999999999999,99.43182129522779
macaroni2,58.45,95.48368030644797
pcb1,94.11,80.8042345991589
pcb2,82.45,97.47058072052566
pcb3,95.05940594059406,97.08782622071895
pcb4,97.61386138613861,96.7150342646045
pipe_fryum,90.25999999999999,76.92810108146469
