test_data_name,image_auroc,pixel_auroc
candle,94.37,89.73155609988356
capsules,66.2,97.29143119177301
cashew,97.42,98.30214920536605
chewinggum,99.07999999999998,99.12170706733065
fryum,89.19999999999999,90.15639561864342
macaroni1,95.21000000000001,99.48722943509183
macaroni2,42.59,84.04899342457699
pcb1,96.46000000000001,99.6347373911855
pcb2,55.379999999999995,88.74965921697918
pcb3,86.00990099009901,98.88112928264762
pcb4,89.3861386138614,96.63942771447478
pipe_fryum,97.18,98.58938505766054
