test_data_name,image_auroc,pixel_auroc
bottle,100.0,81.51849265363651
cable,91.04197901049476,92.42421965742386
capsule,84.20422816114879,98.25205369376332
carpet,98.11396468699839,98.80496053104262
grid,80.78529657477026,80.94879225106672
hazelnut,84.64285714285715,94.35384038984787
leather,100.0,99.0924186592338
metal_nut,83.13782991202346,42.91213592913994
pill,91.92580469176215,94.87184299666023
screw,48.98544783767166,91.74813623905055
tile,99.06204906204906,95.55492372511867
toothbrush,93.05555555555556,98.27660323955116
transistor,90.16666666666667,89.23320305509182
wood,97.5438596491228,94.13433535393342
zipper,88.36659663865547,78.45160076350945
