test_data_name,image_auroc,pixel_auroc
bottle,35.238095238095234,65.22571551936014
cable,54.3103448275862,60.47400501043614
capsule,37.89389708815317,90.08913810505203
carpet,97.11075441412518,98.848819873846
grid,74.60317460317461,25.71103825647866
hazelnut,76.89285714285714,90.29765787271062
leather,62.60190217391305,82.63241889994174
metal_nut,100.0,97.87679534033691
pill,96.12656846699399,98.05122644250828
screw,93.27731092436974,97.30352015479478
tile,98.26839826839827,95.09716704416543
toothbrush,99.16666666666667,98.54458059755328
transistor,46.375,64.54840822252464
wood,98.7719298245614,95.552754502604
zipper,97.19012605042016,98.67225855001564
