test_data_name,image_auroc,pixel_auroc
bottle,30.079365079365083,38.87282251839609
cable,52.436281859070455,48.114657344941456
capsule,95.49262066214598,98.85086156706242
carpet,86.9983948635634,87.7603854738896
grid,74.93734335839599,25.629146057933884
hazelnut,66.32142857142857,86.85419373665701
leather,100.0,99.27270119777893
metal_nut,36.21700879765396,72.25668199920824
pill,59.95635570103654,81.26020538197797
screw,95.18343922935028,99.35883260801963
tile,75.72150072150072,60.90725505153538
toothbrush,99.72222222222223,98.56001052367856
transistor,99.66666666666666,95.75827692995563
wood,98.7719298245614,95.14817267901346
zipper,19.616596638655462,77.61361934594298
