method,ratio_missing_tail,ratio_included_anomaly,ratio_included_head,auprc,class_size_pred_error,auroc,tail_pred_acc,tail_pred_mcc,tail_pred_precision,tail_pred_recall,ratio_missing_tail_std,ratio_included_anomaly_std,ratio_included_head_std,auprc_std,class_size_pred_error_std,auroc_std,tail_pred_acc_std,tail_pred_mcc_std,tail_pred_precision_std,tail_pred_recall_std
acs-trim_min-none,0.0,10.312046444121915,81.62950922310408,97.046973819934,0.8140000000000001,99.92514722792012,87.42830380797386,0.397151788255131,0.18370490776895917,1.0,0.0,3.669322556410942,5.425559900531266,2.834471244601089,0.015165750888103053,0.08208243807484439,2.9390411299480577,0.059921121921702215,0.05425559900531269,0.0
acs-trim_min-mode,0.0,7.656023222060957,77.19973025325007,99.1421568627451,0.15,99.98501410437237,90.43225914239883,0.4503897970001504,0.22800269746749927,1.0,0.0,3.69498587415582,6.017835513277656,1.9181955689336347,0.0,0.03350948132712529,2.0020667214342605,0.06484687481019782,0.06017835513277657,0.0
acs-trim_min-mean,0.0,5.355587808417997,71.98120765283352,100.0,0.162,100.0,92.4435069411993,0.5035894706327173,0.2801879234716648,1.0,0.0,3.2390724073825483,9.21287979848874,7.105427357601002e-15,0.016431676725154984,0.0,2.730194763186412,0.08935548751863152,0.09212879798488743,0.0
acs-truncate_min-none,0.0,15.253991291727141,84.00762029939699,96.84734698300663,0.932,99.91574813233764,85.23542940616608,0.3667407186021849,0.1599237970060301,1.0,0.0,4.8608901952157515,3.288661935700195,2.7483661165094513,0.004472135954999528,0.07819025946033238,3.473145218714842,0.04355562565408455,0.03288661935700191,0.0
acs-truncate_min-mode,0.0,8.417997097242381,79.08302227203708,98.06256286676857,0.5,99.96881582178062,89.47729587554932,0.4286153135528193,0.20916977727962927,1.0,0.0,3.043816167387725,6.056171851847919,2.681750262467467,0.007071067811865481,0.042754446584576895,0.8711446359401641,0.06347353357495444,0.06056171851847922,0.0
acs-truncate_min-mean,0.0,6.901306240928882,74.39902466414554,98.71272918907788,0.496,99.96259818100206,91.0028463602066,0.4720818791050883,0.2560097533585445,1.0,0.0,3.9551861785602784,12.791025284040742,1.6628589983347213,0.015165750888103116,0.059622188296507575,3.0886996775445605,0.12596036009536368,0.1279102528404074,0.0
acs-half_min-none,0.0,15.047169811320753,84.28180967655707,97.12597445250972,0.744,99.92612596419332,85.01924201846123,0.36358925744870735,0.15718190323442932,1.0,0.0,6.7980821496615595,2.565391934847086,2.785304410426914,0.015165750888103107,0.0829742042152818,3.541600141539797,0.034356690884799534,0.025653919348470878,0.0
acs-half_min-mode,0.0,5.148766328011611,73.55133740293991,98.11118986898967,0.008,99.8366243535496,92.35188484191895,0.493439016008434,0.2644866259706009,1.0,0.0,0.824863410065766,1.012713555744584,4.223507849529366,0.01788854381999832,0.36531905133106257,1.7534854355361689,0.004435018320872774,0.01012713555744587,0.0
acs-half_min-mean,0.5,4.985486211901306,68.82024062132373,97.57519839629876,0.05,99.84875193676737,93.5247851908207,0.53142649174362,0.3117975937867626,0.9949999999999999,1.1180339887498947,3.574697135564582,11.084340012465063,4.473928592023718,0.03807886552931954,0.22665330846293025,2.3065766304446003,0.10127739980791103,0.1108434001246507,0.011180339887498962
lof,81.39634146341464,54.34325108853411,96.09860290925997,8.86487516191109,1.0,38.51174903480923,83.3573243021965,0.0227660003221797,0.03901397090740043,0.18603658536585366,11.923580880615969,6.208112747420246,3.3090829530463255,9.480081981257214,0.0,9.402371803998944,0.2694732925531138,0.06030775027866296,0.033090829530463245,0.11923580880615968
lof_norm,81.39634146341464,55.489840348330915,96.09841643950536,8.462437441517304,1.0,38.99509209074131,83.35739195346832,0.02276883988796103,0.03901583560494649,0.18603658536585366,11.647375856815307,10.965338604083408,3.2878665379305807,9.207631602237155,0.0,8.21986317812386,0.2434493639697365,0.05934402915618483,0.032878665379305845,0.11647375856815301
