test_data_name,image_auroc,pixel_auroc
bottle,98.96825396825398,97.80253011106656
cable,86.73163418290855,71.21055769385202
capsule,71.95851615476666,96.04871449771728
carpet,97.79293739967898,98.94787953355745
grid,63.74269005847953,52.598981694068684
hazelnut,71.42857142857143,70.87100692433138
leather,90.69293478260869,88.52509097274577
metal_nut,63.88074291300098,90.57410871678223
pill,86.66121112929623,84.08938635781283
screw,38.10207009633121,89.82144354856075
tile,98.59307359307358,95.46997348543549
toothbrush,89.16666666666667,96.60417660200136
transistor,71.08333333333333,68.88608161174825
wood,80.52631578947368,77.05232775904092
zipper,96.08718487394958,97.77738972313051
