method,ratio_missing_tail,ratio_included_anomaly,ratio_included_head,auprc,class_size_pred_error,auroc,tail_pred_acc,tail_pred_mcc,tail_pred_precision,tail_pred_recall,ratio_missing_tail_std,ratio_included_anomaly_std,ratio_included_head_std,auprc_std,class_size_pred_error_std,auroc_std,tail_pred_acc_std,tail_pred_mcc_std,tail_pred_precision_std,tail_pred_recall_std
acs-trim_min-none,0.08333333333333333,16.14184852112621,79.63171133789892,81.70735638334625,0.863,99.68335822463123,90.39357080434759,0.3818116918723797,0.20368288662101083,0.9991666666666668,0.45643546458763845,7.9371222253123275,19.563690793681282,17.5463556625401,0.03364623256052961,0.3814477971983926,4.999964919583426,0.21067632541373182,0.19563690793681288,0.004564354645876383
acs-trim_min-mode,1.7857142857142856,8.44836820999014,43.19146495161435,81.01091121171707,0.17733333333333334,99.70183399011451,96.68984388287451,0.7011573117273832,0.5680853504838566,0.9821428571428572,5.685735326841776,6.5413961939268255,30.167924802433188,18.723665318280844,0.03128658777675577,0.39844209703491823,4.340621628800366,0.22781565565359044,0.3016792480243318,0.056857353268417773
acs-trim_min-mean,3.10515873015873,4.932367851044287,30.91420495282581,87.36764236116038,0.17433333333333334,99.80498428768063,97.72320834978018,0.7827734117508687,0.6908579504717419,0.9689484126984127,8.192005959483406,4.972604129766016,29.39372016211356,16.411627388848895,0.043524335906386366,0.2811185417932656,3.1891945909069386,0.2016925588721995,0.2939372016211355,0.08192005959483407
acs-truncate_min-none,0.08333333333333333,21.05871159937167,85.14076217008622,81.47670119516312,0.9516666666666667,99.67243591072878,85.04091376749177,0.3078870505199101,0.1485923782991378,0.9991666666666668,0.45643546458763845,7.8279639932880585,15.612688974246238,17.24011856225568,0.01315250948477614,0.38048329715133167,5.841171248159969,0.19167893897809904,0.15612688974246233,0.004564354645876383
acs-truncate_min-mode,0.9523809523809523,10.566714863267718,53.39007888926422,81.20796213431908,0.514,99.69375464784297,95.07142432460871,0.6219498177656458,0.46609921110735786,0.9904761904761905,3.6244018814637484,6.92849986403431,29.26483868034781,17.876201834290487,0.01922641860601685,0.3912564208037861,5.002769682673089,0.2435775502667452,0.29264838680347816,0.036244018814637506
acs-truncate_min-mean,1.619047619047619,6.437082279784745,40.64234749040791,85.51590347917357,0.5063333333333334,99.7656038794125,96.44495047502762,0.711747857431358,0.593576525095921,0.9838095238095238,5.015575084858714,5.136519836576703,32.3911901950397,16.282271513819026,0.028585423501876112,0.32161317625223396,4.171480882969896,0.25031381861019075,0.32391190195039693,0.05015575084858715
acs-half_min-none,0.08333333333333333,16.406185925426925,77.8925483006833,82.81695536110074,0.8113333333333334,99.70711500801795,90.1633039706697,0.3967226266071769,0.22107451699316696,0.9991666666666668,0.45643546458763845,7.547763992107114,20.703081678063576,18.456735934907673,0.04636685300374894,0.3832910788256036,6.2563040962749135,0.22409557419795034,0.20703081678063578,0.004564354645876383
acs-half_min-mode,2.6607142857142856,5.738025265117487,37.44966726177536,79.7763526344933,0.058,97.64084870644362,97.3567178437952,0.737003683456593,0.6255033273822465,0.9733928571428571,6.591121902304226,4.964419207856123,31.768760742205693,19.356633788162185,0.07397110339809077,5.08632254585602,3.317271444338591,0.22762997269881585,0.31768760742205693,0.06591121902304227
acs-half_min-mean,2.511904761904762,5.555832049009203,38.110411708187854,85.0106641622305,0.08866666666666667,98.9001061341403,96.84818297042511,0.7254170878860923,0.6188958829181214,0.9748809523809523,6.490691470732401,5.621129751383498,33.731274779342584,16.61308493528641,0.07682193173438363,2.4367918730238944,4.618462448474515,0.269164230115089,0.33731274779342585,0.06490691470732401
lof,42.677610048036875,59.57312820642505,93.23050697970179,44.5146280163023,1.0,66.78779664168813,84.62129125992458,0.12344757935058176,0.06769493020298213,0.5732238995196312,39.87200502098078,8.097346377680088,7.840352697192089,39.972196910700944,0.0,31.836450788794217,1.5396133258540246,0.11462296053297868,0.07840352697192081,0.3987200502098077
lof_norm,46.2012456265505,59.97738186751506,93.55269022393269,42.35737535980822,1.0,64.81717166601779,84.52547778685887,0.11071876350193796,0.0644730977606731,0.537987543734495,39.01512973563325,7.452932079518493,7.942816294205568,39.646750926134004,0.0,31.28898790842221,1.0889397926163178,0.09976798399338695,0.07942816294205572,0.3901512973563325
