test_data_name,image_auroc,pixel_auroc
bottle,99.68253968253968,98.49666482680641
cable,99.02548725637182,90.0793146720859
capsule,90.18747506980456,98.34696047074706
carpet,98.7158908507223,98.65979629782262
grid,86.21553884711778,85.71733134035925
hazelnut,99.82142857142857,98.45814900520868
leather,100.0,99.26409946851433
metal_nut,99.80449657869013,83.9797279985259
pill,92.22585924713583,96.22402007662502
screw,58.557081369133016,96.75853024059371
tile,99.20634920634922,95.02339264947328
toothbrush,86.66666666666666,96.48200795109588
transistor,99.87499999999999,94.7713564969861
wood,97.10526315789473,92.32889858231233
zipper,98.42436974789916,98.14448559509287
